"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"JustaWiseMan","2017-02-25 18:30","0","0","Bead gang bang bang! Who else down here? @Soulard Market St. Louis https://www.instagram.com/p/BQ8dflaDy69/","","@Soulard","","835557722292641792","https://twitter.com/JustaWiseMan/status/835557722292641792"
"3143152531y","2017-02-25 11:40","0","0","No one is against legal immigration. All they need is an application. This is so difficult to understand?","","","","835454543316021248","https://twitter.com/3143152531y/status/835454543316021248"
"Kingyella","2017-02-24 18:17","0","0","@OfficialWebbie signing my wall. He said he luv #StLouis n can't wait to hit the stage tonight https://www.instagram.com/p/BQ53H5el-BX/","","@OfficialWebbie","#StLouis","835191901313716226","https://twitter.com/Kingyella/status/835191901313716226"
"tharealjuice12","2017-02-23 16:18","0","1","#tbt Some of O'Fallon finest. Congrats Stew on the OTHS Wall of Fame. Lots and lots of laughter https://www.instagram.com/p/BQ3Eumujog_/","","","#tbt","834799510392025088","https://twitter.com/tharealjuice12/status/834799510392025088"
"RhymesWithLost","2017-02-23 03:19","0","0","I'm at Little Mexico in Alton, IL https://www.swarmapp.com/c/9mMHsua8DCP","","","","834603494703251456","https://twitter.com/RhymesWithLost/status/834603494703251456"
"YungLuchieATL","2017-02-22 16:15","1","0","Meet My Fam @joeleighrattray and the gang ""February 24! St. Louis get ready ! Meet & Greet https://www.instagram.com/p/BQ0fnKvA3C_/","","@joeleighrattray","","834436416994213888","https://twitter.com/YungLuchieATL/status/834436416994213888"
"BRiTTANYNiC0lED","2017-02-22 04:45","0","0","His first time there so he was a little scared sitting on the wall. #arthill #forestpark #nephew https://www.instagram.com/p/BQzQRX4jPF-/","","","#arthill #forestpark #nephew","834262834645184514","https://twitter.com/BRiTTANYNiC0lED/status/834262834645184514"
"Fans4Sixxam","2017-02-21 21:52","0","2","regrann from @jmjamesgang - #Repost @elisa_p_v  Music is the only drug I need! Tribute to https://www.instagram.com/p/BQyhWCZj5jt/","","@jmjamesgang @elisa_p_v","#Repost","834158755998814208","https://twitter.com/Fans4Sixxam/status/834158755998814208"
"FellerSheep","2017-02-21 19:36","0","0","I think Border Leicester lambs just might be the cutest lambs in the barn. This one has https://www.instagram.com/p/BQyRzF6AcVZ/","","","","834124564166737921","https://twitter.com/FellerSheep/status/834124564166737921"
"FORMULA4HEALTH","2017-02-21 01:19","0","0","Wall sits aren't so bad when it's 75 degrees in the #STL ! #mondaymotivation #holiday https://www.instagram.com/p/BQwUWBXAl4X/","","","#STL #mondaymotivation #holiday","833848685666697216","https://twitter.com/FORMULA4HEALTH/status/833848685666697216"
"FellerSheep","2017-02-20 18:42","0","1","The newest arrival and the first Border Leicester born this year! New mother, a friend of https://www.instagram.com/p/BQvm2yIAWlT/","","","","833748657690255360","https://twitter.com/FellerSheep/status/833748657690255360"
"pord_33","2017-02-20 17:50","0","1","Interesting painting on the wall! @University City, Missouri https://www.instagram.com/p/BQvg5HzAnn2mT54yvKc681sb0HuNiKSM5-Cjvo0/ ","","@University","","833735545494892547","https://twitter.com/pord_33/status/833735545494892547"
"BigIrishHuevos","2017-02-19 19:29","0","0","Arm Longer Than Yo Selfie Stick #Gang #LadyKillers https://www.instagram.com/p/BQtHd54FVyJBndVlQdWo8KHn68wv-NxQWgEjBs0/ ","","","#Gang #LadyKillers","833398168024973314","https://twitter.com/BigIrishHuevos/status/833398168024973314"
"Vedransaldo","2017-02-19 16:00","0","0","Infrared vinyl getting displayed on my wall along side all your other merch and autographs love https://www.instagram.com/p/BQsviSDh558/","","","","833345534135906304","https://twitter.com/Vedransaldo/status/833345534135906304"
"rob_blue","2017-02-19 15:12","1","0","How are we gonna build a wall to keep us safe from Sweden!? #swedenincident","","","#swedenincident","833333382339821568","https://twitter.com/rob_blue/status/833333382339821568"
